======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,BD,BD_7die_s,1,LIMIT_FILE,2025-12-04 16:55:17,2025-12-04 18:21:53,wat,7,2223,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\jianxiongjiao_workspace\T20250909_01_BD55\ALG4\bd_7die_s.tple,BD,798,CLEAN_COUNT,BD,TEMPERATURE,2025-12-04 16:53:26,2025-12-04 18:21:53,bd_7die_s.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-1 2),Site_2_Value(3 1),Site_3_Value(-3 1),Site_4_Value(-3 -1),Site_5_Value(2 -1),Site_6_Value(1 -2),Site_7_Value(-1 -2),
PCM061,N32sym_3_2p5_0p261_1p5_1_Vts,Vts_N32sym_3_2p5_0p261_1p5_1,Vts_N32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,1.3453125,0.0336164530842971,1.4037109375,1.309375,0.0943359374999999,1.309375,1.3408203125,1.372265625,1.3408203125,1.3408203125,1.4037109375,1.309375,
PCM061,N32sym_3_2p5_0p261_1p5_1_Idl,Idl_N32sym_3_2p5_0p261_1p5_1,Idl_N32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,3.98924818986567,0.0557528140640325,4.07296273439137,3.93999502999577,0.1329677043956,4.0616019857458,3.98710301583963,4.07296273439137,3.96885070561897,3.93999502999577,3.9493027067098,3.94492115075837,
PCM061,N32sym_3_2p5_0p261_1p5_1_Ids,Ids_N32sym_3_2p5_0p261_1p5_1,Ids_N32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,549.492761997512,13.4233724421326,567.673431042803,536.26356523586,31.4098658069433,565.524410716827,555.913270889707,567.673431042803,543.511658833837,536.26356523586,536.321765262163,541.241232001387,
PCM061,N32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Ioff_N32sym_3_2p5_0p261_1p5_1,Ioff_N32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,0.936127464632504,0.0575362981131798,0.996390428944167,0.84164482711874,0.154745601825427,0.950689975222153,0.985417332279673,0.996390428944167,0.962535931848597,0.94270954128434,0.873504215729857,0.84164482711874,
PCM061,N32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Igoff_N32sym_3_2p5_0p261_1p5_1,Igoff_N32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.446263390691707,0.0524540459439847,-0.36861493234046,-0.53077890127842,0.16216396893796,-0.39511231288588,-0.447296565865913,-0.459080106861407,-0.468245083191233,-0.53077890127842,-0.454715832418633,-0.36861493234046,
PCM061,N32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Isoff_N32sym_3_2p5_0p261_1p5_1,Isoff_N32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.023157444496728,0.0334551929705679,0.035775549352665,-0.0689942174907003,0.104769766843365,0.035775549352665,-0.0522809451609253,-0.0209123780643701,-0.0183554968497404,-0.0689942174907003,-0.0292690142292576,-0.00806560903476703,
PCM061,N32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Iboff_N32sym_3_2p5_0p261_1p5_1,Iboff_N32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.872208407075034,7.5791035477419,8.1882454871433,-12.6290348548014,20.8172803419447,2.0369692831553,-0.338836286385473,8.1882454871433,-12.6290348548014,-8.90073342594723,-0.739649747668367,6.27758069497863,
PCM061,P32sym_3_2p5_0p261_1p5_1_Vtgm,Vtgm_P32sym_3_2p5_0p261_1p5_1,Vtgm_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-1.11179829504372,0.0337592462495296,-1.0686951089757,-1.16655811436833,0.097863005392639,-1.11850460966029,-1.16655811436833,-1.0686951089757,-1.1092060473123,-1.14110064124205,-1.08399460316613,-1.09452894058123,
PCM061,P32sym_3_2p5_0p261_1p5_1_Vtl,Vtl_P32sym_3_2p5_0p261_1p5_1,Vtl_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-1.2734375,0.042299775847915,-1.2150390625,-1.3408203125,0.12578125,-1.2779296875,-1.3408203125,-1.2150390625,-1.2779296875,-1.309375,-1.246484375,-1.246484375,
PCM061,P32sym_3_2p5_0p261_1p5_1_Vts,Vts_P32sym_3_2p5_0p261_1p5_1,Vts_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.7658203125,0.0504246796264457,-0.68046875,-0.8376953125,0.1572265625,-0.80625,-0.8376953125,-0.743359375,-0.7748046875,-0.7748046875,-0.68046875,-0.743359375,
PCM061,P32sym_3_2p5_0p261_1p5_1_Idl,Idl_P32sym_3_2p5_0p261_1p5_1,Idl_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-1.97743959432885,0.00577444443847564,-1.97045408364544,-1.98668267758049,0.0162285939350466,-1.97045408364544,-1.97316406481546,-1.97969806098522,-1.97208758268788,-1.98060556045325,-1.98668267758049,-1.97938513013418,
PCM061,P32sym_3_2p5_0p261_1p5_1_Ids,Ids_P32sym_3_2p5_0p261_1p5_1,Ids_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-356.656450570012,2.02429271460834,-353.500837733747,-359.439747396447,5.93890966270004,-354.568977950187,-357.530611016623,-356.991222108263,-353.500837733747,-357.93984575684,-359.439747396447,-356.623912027977,
PCM061,P32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Ioff_P32sym_3_2p5_0p261_1p5_1,Ioff_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-5.43423207201111,3.58065275398279,-2.73831391842908,-12.8511601775165,10.1128462590874,-3.77608528283823,-12.8511601775165,-3.28482112877793,-6.6481006990492,-5.7013619104654,-3.03978138700143,-2.73831391842908,
PCM061,P32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Igoff_P32sym_3_2p5_0p261_1p5_1,Igoff_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,0.328034439806625,0.0885757809774574,0.460915201033577,0.16821586119345,0.292699339840127,0.296232849836778,0.16821586119345,0.460915201033577,0.314814955348571,0.35964896160018,0.327286167101453,0.36912708253237,
PCM061,P32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Isoff_P32sym_3_2p5_0p261_1p5_1,Isoff_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,0.0279318568666234,0.0563520833792269,0.145192197607175,-0.0228889761691724,0.168081173776348,-0.0228889761691724,0.0038044347311158,0.0320570401933367,-0.00904332845920983,0.0043657447734116,0.145192197607175,0.0420358853897063,
PCM061,P32sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Iboff_P32sym_3_2p5_0p261_1p5_1,Iboff_P32sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-2.45787303009675,3.78942697022314,5.3485949207554,-5.39251525756387,10.7411101783193,-4.50891207832667,5.3485949207554,-4.65800842282607,-1.1151774681076,-2.05608702149573,-4.8230058831127,-5.39251525756387,
PCM061,N16asy_3_2_0p88_1_Vtgm,Vtgm_N16asy_3_2_0p88_1,Vtgm_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,1.72452822710126,0.142875561211683,1.89293163578001,1.51095613866582,0.381975497114185,1.60760952969291,1.89293163578001,1.88614569221756,1.65082685510102,1.77796994106078,1.74525779719072,1.51095613866582,
PCM061,N16asy_3_2_0p88_1_Vtl,Vtl_N16asy_3_2_0p88_1,Vtl_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,1.34135044642857,0.0124473553105517,1.3662109375,1.3345703125,0.0316406249999999,1.350390625,1.3662109375,1.3345703125,1.3345703125,1.3345703125,1.3345703125,1.3345703125,
PCM061,N16asy_3_2_0p88_1_Vts,Vts_N16asy_3_2_0p88_1,Vts_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,1.1763671875,0.0158203125,1.2080078125,1.160546875,0.0474609375000001,1.1763671875,1.2080078125,1.160546875,1.1763671875,1.1763671875,1.1763671875,1.160546875,
PCM061,N16asy_3_2_0p88_1_Idl,Idl_N16asy_3_2_0p88_1,Idl_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,5.09220966587374,0.117073515523276,5.24761762170617,4.96394347187163,0.283674149834534,5.16679139341733,5.00073899580767,5.24761762170617,5.22098639967047,4.96394347187163,4.9957131741168,5.04967660452613,
PCM061,N16asy_3_2_0p88_1_Ids,Ids_N16asy_3_2_0p88_1,Ids_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,340.458877550361,9.86929306832987,353.885878231083,329.221555387533,24.6643228435507,347.054285079333,332.566952198859,353.885878231083,350.574899082423,329.221555387533,332.816636697123,337.09193617617,
PCM061,N16asy_3_2_0p88_1_Ioff_Isoff_Iboff_Igoff,Ioff_N16asy_3_2_0p88_1,Ioff_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,0.434078577711762,0.0470543599573646,0.501435444878247,0.377032252802883,0.124403192075363,0.466096461959043,0.421034584268417,0.412308909473553,0.473887243025887,0.386755147574307,0.377032252802883,0.501435444878247,
PCM061,N16asy_3_2_0p88_1_Ioff_Isoff_Iboff_Igoff,Igoff_N16asy_3_2_0p88_1,Igoff_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-0.141507623289543,0.0175626799978307,-0.11816456756725,-0.167247351526835,0.0490827839595843,-0.129452984208527,-0.11816456756725,-0.13275843217531,-0.133319734660235,-0.167247351526835,-0.155397632400633,-0.154212660488012,
PCM061,N16asy_3_2_0p88_1_Ioff_Isoff_Iboff_Igoff,Isoff_N16asy_3_2_0p88_1,Isoff_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-1.6915076963969,4.62273357462504,5.20641050920077,-6.46502021976117,11.6714307289619,-2.85879245277433,-5.8524842133992,-0.691338160608803,3.63795654993687,5.20641050920077,-4.8172858873724,-6.46502021976117,
PCM061,N16asy_3_2_0p88_1_Ioff_Isoff_Iboff_Igoff,Iboff_N16asy_3_2_0p88_1,Iboff_N16asy_3_2_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-1.41170622421823,3.56840201450588,2.87766060889699,-5.90103792818473,8.77869853708173,-5.90103792818473,-1.83295188238113,-5.85541954904313,2.87766060889699,0.7453290126053,2.16867236617786,-2.08419619759874,
PCM062,P16asy_3_2p5_0p88_1_Vtgm,Vtgm_P16asy_3_2p5_0p88_1,Vtgm_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-1.57525018906735,0.176977483488075,-1.35545677801381,-1.90007110048022,0.544614322466405,-1.61975154136928,-1.54801909538231,-1.40204607775826,-1.35545677801381,-1.90007110048022,-1.60745297961982,-1.59395375084774,
PCM062,P16asy_3_2p5_0p88_1_Vtl,Vtl_P16asy_3_2p5_0p88_1,Vtl_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-1.22608816964286,0.0460590961971077,-1.1763671875,-1.31875,0.1423828125,-1.1921875,-1.31875,-1.223828125,-1.1763671875,-1.2396484375,-1.223828125,-1.2080078125,
PCM062,P16asy_3_2p5_0p88_1_Vts,Vts_P16asy_3_2p5_0p88_1,Vts_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-0.87578125,0.0329326066321791,-0.8283203125,-0.9390625,0.1107421875,-0.8283203125,-0.9390625,-0.87578125,-0.8599609375,-0.87578125,-0.87578125,-0.87578125,
PCM062,P16asy_3_2p5_0p88_1_Idl,Idl_P16asy_3_2p5_0p88_1,Idl_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-1.81620371095321,0.0133135312397864,-1.79391352470823,-1.83307940376885,0.0391658790606169,-1.80649517996024,-1.79391352470823,-1.81294249583565,-1.82009713859836,-1.81811912712591,-1.83307940376885,-1.82877910667525,
PCM062,P16asy_3_2p5_0p88_1_Ids,Ids_P16asy_3_2p5_0p88_1,Ids_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-227.151268063021,2.30203027722296,-223.702236656831,-230.650101426262,6.94786476943031,-225.60615563968,-223.702236656831,-226.4629817697,-226.650744982999,-227.806114622164,-230.650101426262,-229.18054134351,
PCM062,P16asy_3_2p5_0p88_1_Ioff_Isoff_Iboff_Igoff,Ioff_P16asy_3_2p5_0p88_1,Ioff_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-0.731098441904175,0.0294441968902371,-0.70166900962455,-0.782822898638063,0.0811538890135133,-0.718336769906557,-0.736939738311193,-0.756354245605963,-0.782822898638063,-0.71078321562145,-0.70166900962455,-0.71078321562145,
PCM062,P16asy_3_2p5_0p88_1_Ioff_Isoff_Iboff_Igoff,Igoff_P16asy_3_2p5_0p88_1,Igoff_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,0.21883332498308,0.0168633854166951,0.239376255069771,0.199369255374032,0.0400069996957387,0.212413659330989,0.235943517186361,0.239376255069771,0.199369255374032,0.233072500047509,0.209729882440323,0.201928205432574,
PCM062,P16asy_3_2p5_0p88_1_Ioff_Isoff_Iboff_Igoff,Isoff_P16asy_3_2p5_0p88_1,Isoff_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,4.72269001778095,1.80334440546701,7.72596335223953,2.56993954548568,5.15602380675385,4.8634865435598,3.0153217627287,7.72596335223953,6.13873208594717,3.7925121734475,2.56993954548568,4.95287466105827,
PCM062,P16asy_3_2p5_0p88_1_Ioff_Isoff_Iboff_Igoff,Iboff_P16asy_3_2p5_0p88_1,Iboff_P16asy_3_2p5_0p88_1,,-1e+32,1e+32,-1e+32,1e+32,-12.5534494359546,1.66469151517659,-10.4096931005152,-15.1142009582258,4.7045078577106,-12.785675674234,-10.8812726339132,-15.1142009582258,-13.8755719325249,-11.7592013129896,-10.4096931005152,-13.0485304392793,
PCM062,N16sym_3_2_0p261_1p5_1_Vtgm,Vtgm_N16sym_3_2_0p261_1p5_1,Vtgm_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,1.32828491195965,0.0146540032899946,1.35979670003738,1.31560702688536,0.0441896731520142,1.32990358895481,1.35979670003738,1.31560702688536,1.31912548278827,1.32501322564145,1.32264228188862,1.32590607752165,
PCM062,N16sym_3_2_0p261_1p5_1_Vtl,Vtl_N16sym_3_2_0p261_1p5_1,Vtl_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,1.35717075892857,0.0154390441228185,1.38203125,1.3345703125,0.0474609374999999,1.350390625,1.38203125,1.3345703125,1.350390625,1.3662109375,1.350390625,1.3662109375,
PCM062,N16sym_3_2_0p261_1p5_1_Vts,Vts_N16sym_3_2_0p261_1p5_1,Vts_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,1.16732700892857,0.0179385482307114,1.1921875,1.1447265625,0.0474609375000001,1.1447265625,1.1763671875,1.1447265625,1.1763671875,1.1763671875,1.160546875,1.1921875,
PCM062,N16sym_3_2_0p261_1p5_1_Idl,Idl_N16sym_3_2_0p261_1p5_1,Idl_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,3.98065107620632,0.0799596428644242,4.10226383013753,3.89787129474957,0.204392535387967,4.0814303105323,3.97817640846967,4.10226383013753,3.94625963166383,3.89787129474957,3.9223721145917,3.93618394329963,
PCM062,N16sym_3_2_0p261_1p5_1_Ids,Ids_N16sym_3_2_0p261_1p5_1,Ids_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,270.832895993271,6.96508088217541,281.044514185693,264.476814452541,16.5676997331527,280.42315392713,270.02522500815,281.044514185693,266.136922546419,264.476814452541,266.561179345382,267.162462487579,
PCM062,N16sym_3_2_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Ioff_N16sym_3_2_0p261_1p5_1,Ioff_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,0.462871988471189,0.0297700622246406,0.49514549549684,0.422875287796287,0.0722702077005533,0.42393533398344,0.49514549549684,0.476812932024913,0.492651269174127,0.470452654902,0.458230945920717,0.422875287796287,
PCM062,N16sym_3_2_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Igoff_N16sym_3_2_0p261_1p5_1,Igoff_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.19957717624204,0.0319882140409264,-0.148263183165633,-0.250000610604868,0.101737427439235,-0.250000610604868,-0.203744991021589,-0.204493060340995,-0.185354953586188,-0.183858814947376,-0.221324620027633,-0.148263183165633,
PCM062,N16sym_3_2_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Isoff_N16sym_3_2_0p261_1p5_1,Isoff_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,0.0595218338877946,0.0197982147879317,0.0766332111723847,0.0237232656977131,0.0529099454746715,0.0643561095722547,0.06529091426262,0.074202718977435,0.0717722267824857,0.0237232656977131,0.040674390749669,0.0766332111723847,
PCM062,N16sym_3_2_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Iboff_N16sym_3_2_0p261_1p5_1,Iboff_N16sym_3_2_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,1.05869447068202,6.97907024372419,8.67963531601787,-10.327646281055,19.0072815970729,8.67963531601787,3.7036007948235,7.74472621250343,-1.95912748839705,4.28293627519573,-10.327646281055,-4.71326353431433,
PCM062,P16sym_3_2p5_0p261_1p5_1_Vtgm,Vtgm_P16sym_3_2p5_0p261_1p5_1,Vtgm_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-1.11520270504768,0.0442055154849498,-1.0705867702923,-1.20590663923033,0.135319868938029,-1.08602346977503,-1.20590663923033,-1.0705867702923,-1.09537083211985,-1.12880325330534,-1.10668038980425,-1.11304758080668,
PCM062,P16sym_3_2p5_0p261_1p5_1_Vtl,Vtl_P16sym_3_2p5_0p261_1p5_1,Vtl_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-1.26224888392857,0.0417140001559701,-1.223828125,-1.350390625,0.1265625,-1.2396484375,-1.350390625,-1.223828125,-1.2396484375,-1.2712890625,-1.25546875,-1.25546875,
PCM062,P16sym_3_2p5_0p261_1p5_1_Vts,Vts_P16sym_3_2p5_0p261_1p5_1,Vts_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.848660714285714,0.0284681907336865,-0.8125,-0.8916015625,0.0791015625,-0.8283203125,-0.8916015625,-0.8283203125,-0.8599609375,-0.87578125,-0.8125,-0.844140625,
PCM062,P16sym_3_2p5_0p261_1p5_1_Idl,Idl_P16sym_3_2p5_0p261_1p5_1,Idl_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-1.49510852445605,0.00736748289998021,-1.48577485098174,-1.50614922826782,0.0203743772860798,-1.48740855681021,-1.48577485098174,-1.49447542991497,-1.49496366384072,-1.49436901995679,-1.50614922826782,-1.5026189214201,
PCM062,P16sym_3_2p5_0p261_1p5_1_Ids,Ids_P16sym_3_2p5_0p261_1p5_1,Ids_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-185.610897533545,1.54406582190613,-183.720487717277,-187.736345770573,4.01585805329663,-184.008988662044,-183.720487717277,-185.60857307598,-184.816916470491,-186.110477105704,-187.736345770573,-187.274493932747,
PCM062,P16sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Ioff_P16sym_3_2p5_0p261_1p5_1,Ioff_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.637861715118136,0.0515911493719782,-0.582737936500803,-0.700761072784257,0.118023136283453,-0.69209482030491,-0.582737936500803,-0.700761072784257,-0.67856549089471,-0.58367314360289,-0.6250716446553,-0.602127897084083,
PCM062,P16sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Igoff_P16sym_3_2p5_0p261_1p5_1,Igoff_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,0.224979831972131,0.0284013679653289,0.256910288864677,0.18913934144616,0.0677709474185173,0.238767376538285,0.210524286215756,0.237645134538714,0.18913934144616,0.256910288864677,0.252109586977625,0.189762809223699,
PCM062,P16sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Isoff_P16sym_3_2p5_0p261_1p5_1,Isoff_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-0.0507753252122409,0.0167058797758826,-0.0206005632820982,-0.0644417216695303,0.0438411583874321,-0.0206005632820982,-0.05789361124182,-0.0644417216695303,-0.063132099583988,-0.0518444044657447,-0.0352558580488783,-0.0622590181936267,
PCM062,P16sym_3_2p5_0p261_1p5_1_Ioff_Isoff_Iboff_Igoff,Iboff_P16sym_3_2p5_0p261_1p5_1,Iboff_P16sym_3_2p5_0p261_1p5_1,,-1e+32,1e+32,-1e+32,1e+32,-5.69223806885735,0.137313775571084,-5.55047196625763,-5.8999982754274,0.349526309169767,-5.651798407902,-5.55153264945217,-5.82905728765053,-5.61255312970353,-5.55047196625763,-5.75025476560817,-5.8999982754274,
PCM101,M1_0p081_140500_RS,RS_M1_0p081_140500,RS_M1_0p081_140500,,-1e+32,1e+32,-1e+32,1e+32,0.158551054713418,0.0030685121567754,0.163328808039988,0.153565411175494,0.00976339686449465,0.159600329142617,0.163328808039988,0.160262485124746,0.15682417931732,0.158991863603949,0.15728430658981,0.153565411175494,
PCM101,M2_0p09_115000_RS,RS_M2_0p09_115000,RS_M2_0p09_115000,,-1e+32,1e+32,-1e+32,1e+32,0.187746912944601,0.00325695833324684,0.191420314830708,0.182275861337537,0.00914445349317089,0.191420314830708,0.191281217936262,0.189253560460807,0.182275861337537,0.186752991977922,0.185636995736557,0.187607448332414,
PCM101,M3_0p09_115000_RS,RS_M3_0p09_115000,RS_M3_0p09_115000,,-1e+32,1e+32,-1e+32,1e+32,0.169457937697047,0.00238956665686838,0.172264285717175,0.165901562588673,0.00636272312850247,0.172264285717175,0.172119119181767,0.170478314670409,0.165901562588673,0.169802501813943,0.168073462834756,0.167566317072606,
PCM101,M4_0p09_115000_RS,RS_M4_0p09_115000,RS_M4_0p09_115000,,-1e+32,1e+32,-1e+32,1e+32,0.164868029553657,0.00360761251513039,0.171349123104478,0.159539540744737,0.0118095823597406,0.166662373251292,0.171349123104478,0.164161229486261,0.159539540744737,0.165075711780834,0.164327318793357,0.16296090971464,
PCM101,M5_0p09_115000_RS,RS_M5_0p09_115000,RS_M5_0p09_115000,,-1e+32,1e+32,-1e+32,1e+32,0.164685803741371,0.00314879905909988,0.169307682654607,0.160313620774504,0.0089940618801036,0.169307682654607,0.168343956600126,0.164443116636646,0.160313620774504,0.1626709615674,0.163587222253832,0.164134065702484,
PCM101,M6_0p09_115000_RS,RS_M6_0p09_115000,RS_M6_0p09_115000,,-1e+32,1e+32,-1e+32,1e+32,-72067.0977478081,790.360923073636,-71216.9887266835,-73569.6649289549,2352.67620227138,-73569.6649289549,-72046.4159069993,-72046.4159069993,-71491.3343464135,-71216.9887266835,-72515.6112182198,-71583.2532003868,
PCM101,M7_0p18_30000_RS,RS_M7_0p18_30000,RS_M7_0p18_30000,,-1e+32,1e+32,-1e+32,1e+32,-261794.630945337,4258.10011865555,-254252.503546538,-267641.984200785,13389.4806542471,-254252.503546538,-258877.872605201,-262378.213563184,-267641.984200785,-264655.415575284,-262378.213563184,-262378.213563184,
PCM101,M8_0p18_30000_RS,RS_M8_0p18_30000,RS_M8_0p18_30000,,-1e+32,1e+32,-1e+32,1e+32,0.0614632801465987,0.000354972467880737,0.0619772477647927,0.061038775872411,0.000938471892381644,0.0611744111256766,0.0611916275868377,0.0619772477647927,0.0616002692132489,0.0618301378938436,0.061038775872411,0.0614304915693803,
PCM101,M9_0p36_7300_RS,RS_M9_0p36_7300,RS_M9_0p36_7300,,-1e+32,1e+32,-1e+32,1e+32,0.0212496888427974,0.000116128953803077,0.0214055599965643,0.021091171722249,0.000314388274315305,0.0211157147758627,0.021091171722249,0.0212175030943903,0.0213474482978489,0.0212998139758252,0.0212706100368414,0.0214055599965643,
PCM101,M10_1p8_300_RS,RS_M10_1p8_300,RS_M10_1p8_300,,-1e+32,1e+32,-1e+32,1e+32,-15633783.3781946,108367.697535091,-15513030.3993875,-15835279.8683109,322249.468923464,-15660999.5789397,-15835279.8683109,-15558260.6997002,-15603755.5211539,-15513030.3993875,-15569609.5157603,-15695548.0641096,
PCM101,ALPA_2p7_150_RS,RS_ALPA_2p7_150,RS_ALPA_2p7_150,,-1e+32,1e+32,-1e+32,1e+32,0.0800007423878028,1.10641921983979e-07,0.0800009531784124,0.0800006219363185,3.31242093948303e-07,0.0800006369927178,0.0800009531784124,0.0800007273312327,0.0800006219363185,0.0800007122747993,0.0800007875570226,0.0800007574441163,
PCM102,M1_0p073_140500_RS,RS_M1_0p073_140500,RS_M1_0p073_140500,,-1e+32,1e+32,-1e+32,1e+32,-41468.2976487316,243.678152197362,-41199.2192138449,-41880.9485215058,681.729307660891,-41499.4500384056,-41199.2192138449,-41386.3520945729,-41461.6821048029,-41880.9485215058,-41651.2123541443,-41199.2192138449,
PCM102,M2_0p081_115000_RS,RS_M2_0p081_115000,RS_M2_0p081_115000,,-1e+32,1e+32,-1e+32,1e+32,0.18378977685127,0.00334032526939479,0.188275891073858,0.178227722396804,0.0100481686770533,0.188275891073858,0.186750230444923,0.18506395157687,0.178227722396804,0.182679197061479,0.181724954025187,0.183806491379767,
PCM102,M3_0p081_115000_RS,RS_M3_0p081_115000,RS_M3_0p081_115000,,-1e+32,1e+32,-1e+32,1e+32,-40191.9528249132,207.292360300555,-39886.5461489022,-40525.4893653237,638.943216421481,-40116.5445515588,-40319.9800558944,-39886.5461489022,-40525.4893653237,-40029.984982982,-40203.4792786923,-40261.645391039,
PCM102,M4_0p081_115000_RS,RS_M4_0p081_115000,RS_M4_0p081_115000,,-1e+32,1e+32,-1e+32,1e+32,-47709.2179222749,664.493372530298,-46824.607134321,-48965.7645293563,2141.15739503529,-47301.9306412436,-48965.7645293563,-47544.2604172447,-47544.2604172447,-47871.2556867172,-47912.4466297967,-46824.607134321,
