======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,PXW,PXW_SRAM_HALFMAP,24,LIMIT_FILE,2026-01-16 09:49:53,2026-01-16 16:26:15,wat,31,1321,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\GM_Workspace\PXW\testplan\SRAM_HALFMAP.tple,PXW,13144,CLEAN_COUNT,PXW,TEMPERATURE,2026-01-16 09:48:25,2026-01-16 16:26:15,SRAM_HALFMAP.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-2 -3),Site_2_Value(0 -3),Site_3_Value(2 -3),Site_4_Value(3 -2),Site_5_Value(1 -2),Site_6_Value(-1 -2),Site_7_Value(-3 -2),Site_8_Value(-4 -1),Site_9_Value(-2 -1),Site_10_Value(0 -1),Site_11_Value(2 -1),Site_12_Value(4 -1),Site_13_Value(5 0),Site_14_Value(3 0),Site_15_Value(1 0),Site_16_Value(0 0),Site_17_Value(-1 0),Site_18_Value(-3 0),Site_19_Value(-5 0),Site_20_Value(-4 1),Site_21_Value(-2 1),Site_22_Value(0 1),Site_23_Value(2 1),Site_24_Value(4 1),Site_25_Value(3 2),Site_26_Value(1 2),Site_27_Value(-1 2),Site_28_Value(-3 2),Site_29_Value(-2 3),Site_30_Value(0 3),Site_31_Value(2 3),
SRAM04_03,HD_S002_PD_L_IDINV,R[616],R[616],,-1e+32,1e+32,-1e+32,1e+32,-12508633.2581606,69645107.4984047,-1.49765530900547,-387767550.266306,387767548.768651,-387767550.266306,-1.9004204553557,-1.78667952182334,-2.10073751227063,-2.18159965834583,-1.95254878931556,-2.12511558758609,-1.80258030293688,-2.27440495371102,-3.28374157635427,-3.57929939437196,-1.65523462581405,-1.76841352879158,-6.81392574501863,-7.597208994924,-4.2167357153007,-3.41448393417004,-1.81197089679039,-1.49765530900547,-1.66638156515137,-2.11509270935841,-3.35610301028777,-2.12605230517746,-1.87156955354144,-2.31925030839796,-3.03028921406876,-3.02850945064515,-2.44430210684614,-2.30283433260917,-2.43104755292823,-2.28248414293661,
SRAM04_03,HD_S002_PU_L_VTSAT,R[617],R[617],,-1e+32,1e+32,-1e+32,1e+32,-0.223263057585685,0.0803116699121148,0.199786376953125,-0.284710693359375,0.4844970703125,0.199786376953125,-0.2520263671875,-0.2281005859375,-0.220623779296875,-0.23621826171875,-0.242840576171875,-0.253948974609375,-0.2375,-0.223828125,-0.21912841796875,-0.2588623046875,-0.23878173828125,-0.2468994140625,-0.2306640625,-0.2451904296875,-0.233441162109375,-0.236431884765625,-0.24134521484375,-0.218060302734375,-0.247967529296875,-0.284710693359375,-0.2161376953125,-0.23878173828125,-0.22852783203125,-0.20972900390625,-0.200970458984375,-0.225323486328125,-0.262493896484375,-0.242626953125,-0.250958251953125,-0.248822021484375,
SRAM04_03,HD_S002_PU_L_IDOFF,R[618],R[618],,-1e+32,1e+32,-1e+32,1e+32,-5716663.16772299,31829009.5403631,-0.993434630403224,-177216429.319022,177216428.325587,-177216429.319022,-3.12357660772812,-3.44772252998662,-2.99740781437326,-4.8267615122243,-11.1768744040917,-1.43171875289557,-2.11570370214978,-3.81783329145991,-3.32589225461888,-1.07851648584772,-1.94340590944009,-4.77430062175315,-2.1697592911243,-2.47427635092221,-3.79283404727473,-3.86304768432016,-1.79017414442511,-3.39254127148031,-1.85839440834133,-1.10677548138538,-5.4408376932646,-2.90198387010544,-15.6691166366361,-8.42175132213733,-6.75275862966927,-6.00817513728701,-0.993434630403224,-1.99406103837066,-1.11460826521076,-15.0761467593169,
SRAM04_03,HD_S002_PU_L_IDOFF,R[619],R[619],,-1e+32,1e+32,-1e+32,1e+32,2339378.88001675,13025109.8127463,72520742.3355228,0.0480409398133979,72520742.2874819,72520742.3355228,0.0704100756114452,0.132340960480594,0.0990332001614073,0.109573630642163,0.167288343319009,0.101750288907558,0.0536156563787752,0.0973467312844865,0.0549742007518503,0.068840722628755,0.0952152220094893,0.171457669153619,0.151102926736338,0.152461471109413,0.116928508799845,0.12390861609599,0.0765937948268216,0.0480409398133979,0.0605723404960736,0.12693020616714,0.0878134974941145,0.0889612332575745,0.119036594895996,0.106903388253705,0.0645308577210684,0.101258402151789,0.060829995463381,0.0740406683325943,0.077226220655667,0.086009912722963,
SRAM04_03,HD_S002_PU_L_IDOFF,R[620],R[620],,-1e+32,1e+32,-1e+32,1e+32,3380561.64090282,18822158.2790718,104797344.316156,0.493949981036298,104797343.822206,104797344.316156,1.0690476051701,2.18175226765498,2.75115956552694,1.79003301782761,1.36150227465205,0.986877420590701,1.98022573345996,3.34920583055212,3.0169657111983,0.730976657671437,1.6742126322677,1.55136715255737,1.89594802063543,1.05850996394447,2.67421136759935,2.37309241533189,1.29471704626206,3.20095292699777,1.39531639449607,0.493949981036298,4.61421453421808,1.44503064410053,4.46160607229047,4.34672236595062,6.03637459402891,3.73411073905358,0.704562303665861,1.7210465932705,1.05188295846258,1.60625655485265,
SRAM04_03,HD_S002_PU_L_IDOFF,R[621],R[621],,-1e+32,1e+32,-1e+32,1e+32,1.89176306449654,3.35263346615568,13.4499212691424,-0.433278178518284,13.8831994476607,-0.433278178518284,2.05201051620056,1.11491178085573,0.140944125006218,2.87041617243816,9.61203774639828,0.352313435312106,0.0800271991373997,0.235940777775099,0.225276213992755,0.260691941190825,0.149991425269921,3.0447056148239,0.135506369407309,1.25582465439299,0.986913576865879,1.34343814762024,0.374931685971364,0.0799803219339609,0.388197934544565,0.461467003519527,0.712681936748459,1.35281358830802,11.0788957578058,4.00772744367044,0.647499185366703,2.19156395083809,0.240323796296633,0.222744845007055,0.00823476207076242,13.4499212691424,
SRAM04_03,HD_S002_PU_L_IDOFF_1P1V,R[622],R[622],,-1e+32,1e+32,-1e+32,1e+32,-8407441.929378,46809881.692281,-47.2423354116875,-260626530.104024,260626482.861689,-260626530.104024,-66.8834220390958,-217.911594046515,-85.0353273073117,-137.664005592752,-200.508033619734,-92.1322180479443,-74.1490153014125,-60.5698930084334,-64.7505113206504,-148.699684062554,-121.972694127338,-77.2038188238344,-64.4630614161094,-70.154901224567,-81.68416452214,-450.490792872371,-47.2423354116875,-84.9213898344085,-64.0592102488206,-70.9848664806071,-108.393530643011,-195.202307411905,-245.266221469865,-496.718853349641,-130.549096547929,-139.826491821993,-88.495413660554,-53.8385555081977,-54.7073081121552,-375.227976078987,
SRAM04_03,HD_S002_PU_L_IDOFF_1P1V,R[623],R[623],,-1e+32,1e+32,-1e+32,1e+32,3447543.27572443,19195107.2691262,106873834.430957,0.0735956279345179,106873834.357361,106873834.430957,0.133886890284438,0.372030349612969,0.152344355215183,0.3074994918919,0.588694753939605,0.165578451263242,0.0735956279345179,0.340783829032241,0.0773667597287437,0.145434517455577,0.165789259872857,0.385147329766798,0.553513139312728,0.469541043149378,0.25784235273812,0.296654560086146,0.143068776392118,0.124494195567143,0.104397108117169,0.397233690051397,0.336356848230324,0.238729038799684,0.305976985266902,0.174455836045923,0.0783036868825886,0.196684432770893,0.0766172180056678,0.131474302863287,0.112360988924851,0.210644647363183,
SRAM04_03,HD_S002_PU_L_IDOFF_1P1V,R[624],R[624],,-1e+32,1e+32,-1e+32,1e+32,4971576.22457742,27680527.9219239,154118663.554907,2.25406390344329,154118661.300843,154118663.554907,2.60695779959934,8.31501071567833,4.62006877934343,4.02501988782243,7.00883496029092,3.95804732358843,3.93657395246865,7.2549240083801,5.18184214157193,4.6280071357334,7.43197979795116,3.35239053990031,3.0438015708529,2.5191441227191,5.3019010006026,17.7405795372956,3.29138930569417,5.18322374342152,3.10264844285291,2.25406390344329,11.2791555245256,9.4729335675114,16.6922715711895,17.6295596327385,11.26768120408,7.35069945863081,4.52654135922085,5.1729202720009,2.50872356639598,8.75009821339429,
SRAM04_03,HD_S002_PU_L_IDOFF_1P1V,R[625],R[625],,-1e+32,1e+32,-1e+32,1e+32,127.938914180612,112.968037721733,479.362578610017,-0.919582286993175,480.28216089701,-0.919582286993175,64.1008432101528,209.501263851835,80.2730324262032,133.474426833951,193.181194362336,88.2807784678532,70.1675553655892,52.4732483839674,59.4840861111343,144.203382697706,114.690382452443,73.3844511909173,60.853953018155,67.1497002828335,76.109978364138,432.708559432565,43.7325796427541,79.6823543007002,60.8602799548744,68.2757309871932,97.1045554046753,185.729423705835,228.66725547572,479.362578610017,119.451636060722,132.739969183324,83.9616131005116,48.5835541247567,52.1459786233372,366.691576259766,
SRAM04_03,HD_S002_PU_L_IDLIN,R[626],R[626],,-1e+32,1e+32,-1e+32,1e+32,-5.1539680310652,13.5227207279776,67.6360081874401,-9.01402869837646,76.6500368858166,67.6360081874401,-7.51007863924175,-7.30299326907102,-7.7315503775774,-7.75177786982335,-7.4810285572706,-7.48083553969589,-6.60555027741764,-9.01402869837646,-8.60999772148732,-7.2191149521423,-7.23409161677354,-7.08350417727939,-8.17577001899018,-7.70186127625699,-8.27753900374103,-8.50363754199842,-7.30894870453124,-6.08935165529276,-7.67113775065274,-7.69800654663406,-7.05959998132893,-7.38079059541811,-7.37990046582604,-8.21639928148642,-8.24563488520413,-7.34209525658296,-6.76310158814344,-7.18025470508799,-7.88609561433146,-7.5043405827977,
SRAM04_03,HD_S002_PU_L_IDSAT,R[627],R[627],,-1e+32,1e+32,-1e+32,1e+32,-38.2017811162112,14.988339619069,-28.0466411679024,-116.980850706417,88.9342095385146,-116.980850706417,-35.0624734579035,-34.1435012312942,-38.9871323426023,-37.1887904447934,-33.1950640527374,-33.3886613692616,-32.1577813116162,-43.0769516843203,-40.4810556714525,-34.386300698298,-36.0889204582512,-34.6259827771417,-36.2854098095746,-34.5548462328606,-38.9509251247767,-39.5147849355715,-32.2207675760087,-31.295410337505,-35.8123931048881,-32.0928232053151,-34.1293227489995,-34.2792954107284,-36.6835340806305,-39.9155244693784,-42.290496358543,-36.4142743731588,-28.0466411679024,-33.832194342554,-34.7548661201726,-33.4182389978896,
SRAM04_03,HD_S002_PU_L_IDINV,R[628],R[628],,-1e+32,1e+32,-1e+32,1e+32,2634684.57964461,14669531.3159668,81676452.6573011,-136.171635596369,81676588.8289367,81676452.6573011,-54.9577009957126,-24.0364293294721,-45.442044352397,-31.7726635410481,-6.21529833113647,-23.525609876525,-43.2073887180332,-15.7338660861626,-27.6260018547634,-56.1617258243286,-96.4693540236383,-27.100548697903,-7.36441931150594,-29.5197766818609,-41.6062674196241,-52.1192504574239,-5.32773135676823,-5.99222815225331,-33.5384638132501,-49.2225171994236,-21.2476768702555,-132.616520211883,-136.171635596369,-44.4292384428185,-52.1044745566519,-96.2605157896618,-9.74267761479632,-21.7061057870771,-14.0239740673729,-25.4462131607968,
SRAM04_03,HD_S002_PU_L_IDINV,R[629],R[629],,-1e+32,1e+32,-1e+32,1e+32,-6110301.7748983,34020620.3235215,-9.85092236506195,-189418815.425221,189418805.574299,-189418815.425221,-10.7974530222338,-16.518915803082,-17.7093285983996,-24.586561293052,-10.7580552354146,-12.0816053792936,-19.384905697157,-18.2631228158585,-18.0915714539895,-14.1890824727947,-13.6432287129646,-11.7125966197518,-14.689682651094,-17.5234188278979,-23.4666522660612,-16.8634473407296,-13.3285617283458,-18.4688954420217,-27.6121333046057,-61.7871775620718,-14.9391863521629,-15.2053439333914,-12.4991703885834,-19.0607054787478,-20.536154937444,-9.85092236506195,-15.587329134014,-18.9217123354749,-13.4642287802225,-18.0554763353876,
SRAM04_03,HD_S002_PU_L_IDINV,R[630],R[630],,-1e+32,1e+32,-1e+32,1e+32,3475893.98769965,19352727.365296,107751467.292115,5.58257692889234,107751461.709538,107751467.292115,55.338377137091,24.2692837607149,45.7063645425571,32.2104889016001,7.362244030018,23.7017002057214,43.5167289622871,15.903376915078,27.8061369972634,56.3186337706873,98.5401921661238,27.4115192440268,7.76822422097072,29.8535546904403,41.9371104643303,52.2238452204564,5.58257692889234,6.26354272187296,34.0303298737543,49.5709535488846,21.6373278360658,133.065380016201,138.507599082632,44.8307398074511,52.2494411616046,96.8664114482294,10.2971878641801,22.0589466141366,14.4079685402588,27.0903873675724,
SRAM04_03,HD_S002_PU_L_IDINV,R[631],R[631],,-1e+32,1e+32,-1e+32,1e+32,91.3074187172021,419.454582779089,2350.87289313089,8.85942424518714,2342.0134688857,2350.87289313089,10.0853803081223,15.7860232639171,14.2792493137813,23.1374807170471,8.85942424518714,10.3226023961248,16.4073805954993,17.2892345465915,16.5621456826528,12.9610623530801,10.71062844759,10.7166990454354,13.1664313813458,16.0164950346243,21.6128231189921,15.8932314281818,11.9407331430296,16.9135371996306,12.8579090669129,60.6292061660227,13.6694706514484,14.0063771125636,9.50649372285565,18.0066198294183,19.6801359921861,8.94755338765222,14.5789821525695,18.2711244498221,12.1691423167855,14.673510033304,
SRAM04_04,HC_S002_PG_L_VTSAT,R[632],R[632],,-1e+32,1e+32,-1e+32,1e+32,0.280631182270665,0.0153357300621596,0.3118408203125,0.247540283203125,0.064300537109375,0.307781982421875,0.270611572265625,0.276165771484375,0.299664306640625,0.25843505859375,0.27552490234375,0.26441650390625,0.2862060546875,0.247540283203125,0.26441650390625,0.276806640625,0.26868896484375,0.293682861328125,0.29517822265625,0.2691162109375,0.282574462890625,0.294110107421875,0.29603271484375,0.2656982421875,0.255657958984375,0.271466064453125,0.296673583984375,0.28065185546875,0.289837646484375,0.29090576171875,0.2827880859375,0.270184326171875,0.283642578125,0.28321533203125,0.29005126953125,0.3118408203125,
SRAM04_04,HC_S002_PG_L_IDOFF,R[633],R[633],,-1e+32,1e+32,-1e+32,1e+32,4.0972396521166,2.02598074820249,10.3965390484211,1.29130592312494,9.10523312529616,1.29130592312494,2.79929567959166,3.86415716576889,5.29999992447422,5.04873096679839,3.90956042299201,5.66729159483668,2.78552429826001,7.58795277823825,5.32084500167759,3.2446330110504,5.32667316306027,3.76091880708296,1.7023793058097,10.3965390484211,3.0530792068963,6.38732803275564,2.90518961181082,2.71880595081878,7.8695375753643,3.86314663778721,4.13093655293087,5.63201711808103,4.34996261779606,2.61953920210734,2.50064941003084,3.70007562232588,2.16755118649014,3.38815148509887,1.74844058125346,1.97421133288006,
SRAM04_04,HC_S002_PG_L_IDOFF,R[634],R[634],,-1e+32,1e+32,-1e+32,1e+32,0.00963054768669582,0.0106235200163456,0.0285706498618813,-0.0123510965960824,0.0409217464579637,0.0285706498618813,0.000489383072674976,0.0169186719410488,0.0124909203311324,0.00636197994477453,0.00398497644892471,0.00636197994477453,0.00522008610853296,0.0259139988959315,0.0115820660533075,0.00661832345903285,-0.0011885017479249,0.00776021729527443,0.00906523882240767,-0.0088088953081494,0.00862246366141607,-0.0123510965960824,0.00685136301744952,0.0155670425022322,-0.0104401722170659,-0.00776021729527445,0.009181758601616,0.00964783771844931,0.0214163354184901,0.0263101661452398,0.0113257225390492,0.0221154540937401,0.0218591105794818,0.0130968231830157,0.0192257635693736,0.0125375282428158,
SRAM04_04,HC_S002_PG_L_IDOFF,R[635],R[635],,-1e+32,1e+32,-1e+32,1e+32,-2.34403967180596,1.19838653340046,-0.800822670401899,-6.27126606486041,5.47044339445851,-0.800822670401899,-2.23558696040975,-2.74110802996531,-1.09244238184759,-4.42661602361429,-2.53895588580272,-3.64861168688643,-2.05257126052055,-6.27126606486041,-4.05134472304702,-2.28127053080752,-2.72609905406461,-1.35130031308504,-1.03873838995289,-2.71160601171049,-1.69465408833847,-1.30146582278973,-1.47235708433415,-2.28326391041933,-4.17212007599799,-2.66803307854877,-1.29954279775245,-2.87081841388217,-2.49620375601056,-1.69603772830431,-1.5463231936948,-2.80674884800605,-1.67880085754335,-2.32815012897237,-1.26251284002244,-1.11985721439122,
SRAM04_04,HC_S002_PG_L_IDOFF,R[636],R[636],,-1e+32,1e+32,-1e+32,1e+32,-1.82149452869887,1.59845168758981,-0.444692885324704,-7.70201695914748,7.25732407382278,-0.476717529916173,-0.499592276052936,-0.983903439643911,-4.42227104997552,-0.720902512266358,-1.57057615953714,-2.25428472560642,-0.472306809635443,-1.25349698616447,-1.15716497833109,-1.39015893103282,-2.40462459560066,-2.51235878458529,-0.783262589426887,-7.70201695914748,-1.21720238896081,-5.05431788169285,-1.65064950165485,-0.444692885324704,-3.75599421352635,-1.36435152513494,-2.92823339999069,-2.87385015738041,-1.87517393296647,-1.2319126103226,-1.31379247085317,-1.1439328174889,-0.454077396560299,-1.08849381736462,-0.569366117089585,-0.896650946430965,
SRAM04_04,HC_S002_PG_L_IDLIN,R[637],R[637],,-1e+32,1e+32,-1e+32,1e+32,17.6776326107772,0.913369406971885,19.183363342328,15.1367618058761,4.0466015364519,17.0533977737715,17.4671889671058,16.9650286797512,16.4233407802181,19.183363342328,18.0981660808477,18.1196480705543,17.2099872074806,18.5511093271,17.3440806414795,18.9210351987956,17.4307784967901,15.6068699346928,18.2755051637052,16.8045709856579,18.2559760821538,18.1626308279305,18.0672012198109,15.1367618058761,17.3923587844303,17.2216295445594,17.2250471338309,18.498324473022,18.0067361788535,17.9664386701906,18.5262097481219,18.7036427207946,17.8495082944013,17.5875557101296,18.763506866935,17.1890122227759,
SRAM04_04,HC_S002_PG_L_IDSAT,R[638],R[638],,-1e+32,1e+32,-1e+32,1e+32,62.5226270995069,3.98179624579779,68.8753940968965,53.6651326707706,15.2102614261259,56.955479119056,63.6390364184192,57.3095144330846,57.6248676241207,68.8753940968965,65.8774356763368,63.1574252094341,57.0232479452111,66.9522916968263,59.5458856962044,66.8587410479194,64.2630767064807,53.6651326707706,62.0618010199981,61.3459376341536,68.4253858068416,66.3180363238581,60.4393864041403,58.2777692825897,62.1537555618883,66.4161124056005,59.1277619910239,65.8157696123042,61.472706086737,64.1714413859939,65.6019476052583,67.2441539481229,62.0922960528815,61.2871070072919,66.1434222162336,58.0591213990346,
SRAM04_04,HC_S002_PG_L_IDINV,R[639],R[639],,-1e+32,1e+32,-1e+32,1e+32,80.3528052801168,103.668874967003,544.364424587471,-6.50799604073788,550.872420628209,23.9035592371458,37.5411604927455,4.64896139711794,14.2428670538312,3.85609644256623,113.828631174409,-6.50799604073788,3.2309556323217,9.37910187543037,10.7312588168626,117.139097623453,82.1240376186973,91.0354580089722,146.026462048347,-0.279548074062209,96.0787847351075,121.584602518243,142.104705941969,186.711642038511,0.6759178829361,108.081610540413,112.366810895321,544.364424587471,161.99780724471,94.5494382729429,100.23192557408,21.8231599635964,13.7323154165783,104.617012305064,19.2846496615618,11.8320527980161,
SRAM04_04,HC_S002_PG_L_IDINV,R[640],R[640],,-1e+32,1e+32,-1e+32,1e+32,7.61361216957903,4.71282470174935,30.6351025776222,4.7464798139628,25.8886227636594,6.29714833962303,5.86851867982729,6.6054829793641,4.84209594478115,5.04973419133039,6.40644389252044,6.8945918555358,7.02269370079743,5.90340470172226,6.21052753575956,6.34301052471943,7.5779104487251,13.3722060291967,5.79464513980921,5.53762581083149,7.33060886933335,6.77744286951975,5.80893046474015,5.63457026713281,4.95290625480827,5.7355230038389,5.44590144063869,30.6351025776222,9.01993593225148,5.57887381267123,8.08919923989123,7.57159507669201,10.318152704279,12.1245821453015,4.7464798139628,6.52613300972323,
SRAM04_04,HC_S002_PG_L_IDINV,R[641],R[641],,-1e+32,1e+32,-1e+32,1e+32,-85.1586487734265,104.712388385055,1.48363726778452,-554.584279884734,556.067917152519,-28.4807043478267,-41.7628085398356,-9.65745518873298,-17.1851836002059,-6.78469029828869,-117.623765831547,1.48363726778452,-8.27440151100802,-12.7029874627093,-13.7673818208424,-120.668394284221,-87.8731706981536,-102.593331035468,-148.806488206131,-2.34789631289173,-99.7244009525847,-125.416923097542,-145.816438395988,-190.95204120299,-3.97873880212737,-110.630409974417,-114.6116602686,-554.584279884734,-171.022425587153,-97.8091018087115,-105.717771407185,-27.1354310766268,-22.4184382723836,-114.978570800407,-22.147502805851,-15.9289557688418,
SRAM04_04,HC_S002_PG_L_IDINV,R[642],R[642],,-1e+32,1e+32,-1e+32,1e+32,-2.21614122832626,0.524651230830742,-1.0540291998519,-3.29169552014528,2.23766632029338,-2.04113901416797,-2.08444853352024,-1.48667862909092,-1.99639835685227,-2.29543580737451,-2.44861449201751,-1.90710473244558,-1.8844880603678,-2.51165494624262,-2.93670292138081,-2.74511812450614,-2.0662191204451,-1.51553600114037,-2.69319831609521,-3.06803915612296,-3.29169552014528,-2.62443331001638,-1.75688216884179,-1.0540291998519,-2.08569198125896,-2.77848006194868,-2.67769041127838,-2.46079089534569,-1.27578520034901,-2.15823425311011,-2.45860899648342,-2.40309961252487,-1.52004056653346,-2.32567739483121,-2.04862316187835,-2.09983913194662,
SRAM04_04,HC_S002_PD_L_VTSAT,R[643],R[643],,-1e+32,1e+32,-1e+32,1e+32,0.289513766381048,0.0915489598415642,0.338116455078125,-0.199786376953125,0.53790283203125,-0.199786376953125,0.310345458984375,0.306927490234375,0.338116455078125,0.306072998046875,0.310772705078125,0.297955322265625,0.294537353515625,0.2793701171875,0.327862548828125,0.300518798828125,0.31141357421875,0.309490966796875,0.2921875,0.3067138671875,0.30714111328125,0.30030517578125,0.298809814453125,0.322308349609375,0.2921875,0.29432373046875,0.305645751953125,0.2990234375,0.31055908203125,0.3067138671875,0.298809814453125,0.306072998046875,0.30030517578125,0.322308349609375,0.298809814453125,0.31910400390625,
SRAM04_04,HC_S002_PD_L_IDOFF,R[644],R[644],,-1e+32,1e+32,-1e+32,1e+32,6607173.32075284,36787145.4475121,204822164.384851,2.21873292951163,204822162.166118,204822164.384851,13.978272367653,3.73159494887455,14.1132270162512,7.26209112883732,7.6353100509992,7.98741665198285,5.46909206557388,7.60549476186861,15.5669041619112,9.13738132842659,7.54940636193843,8.65111765542259,4.3833792199159,3.56241488183297,6.85431837434706,3.3284669050435,3.62157629740131,2.28192914423847,5.25843801648439,7.84863832743793,6.07008947511426,4.38678064943906,15.4827363748139,4.45330791928514,5.2596578394858,5.70993673394824,2.21873292951163,5.09106422581029,4.9486029741265,9.11110821762701,
SRAM04_04,HC_S002_PD_L_IDOFF,R[645],R[645],,-1e+32,1e+32,-1e+32,1e+32,-4895186.38389606,27255244.4004777,0.0432517081368002,-151750778.454737,151750778.497989,-151750778.454737,0.0083599674092245,0.00510496609302786,0.00896881657628286,0.0143079554258716,0.03444681249011,0.020817958058265,0.0116149687254212,0.00519863519565221,0.0266020251453195,-0.0183123095630632,0.0291310909161773,0.0182888922874071,0.0216375627062282,0.00159237474461417,0.0100460112564631,-0.00451953420162559,0.0144484590798082,0.0346107334197026,0.0130200052647866,0.0170946112289465,0.0291545081918334,0.0190850796597142,0.0243071321310225,0.0257824204973563,0.0297399400832357,0.0194363387945556,0.0432517081368002,0.0271640397610656,0.0239558729961812,0.0396220304101061,
SRAM04_04,HC_S002_PD_L_IDOFF,R[646],R[646],,-1e+32,1e+32,-1e+32,1e+32,-1.53566662694059,3.04009535149371,-0.407029099509348,-17.7563388564402,17.3493097569309,-17.7563388564402,-0.708053633407356,-0.800427813122905,-0.407029099509348,-1.47430003181394,-0.655492678282552,-1.22436015336491,-1.02245859770049,-2.15789708170283,-0.455723555483197,-1.17529076414006,-0.747210724808848,-0.900183491217551,-1.55186434811492,-0.853574601452399,-1.27040664325356,-0.898238524977979,-1.10346761324505,-0.6115317546026,-1.52226805461397,-2.0488383723177,-0.650290479424903,-1.18072729627959,-0.591496259002195,-0.721785563725294,-0.914805888006618,-1.12364370881458,-0.870751231013915,-0.655516111610739,-1.06852852091732,-0.483163982790885,
SRAM04_04,HC_S002_PD_L_IDOFF,R[647],R[647],,-1e+32,1e+32,-1e+32,1e+32,-1711607.78655642,9529795.9477977,-1.32810942496711,-53059664.1702847,53059662.8421753,-53059664.1702847,-13.1114546938737,-3.0114377725424,-13.7106026832551,-5.58399212960724,-7.35808841178648,-6.51909388313425,-4.56163513244392,-5.51359780261562,-15.0809034297336,-7.82129526072,-6.64110134941047,-7.38944503315766,-2.55012777673141,-2.46324722013164,-5.57033947071299,-2.34711765674128,-2.2232601732221,-1.90105273972988,-3.59786982062092,-5.97340905028042,-5.61192973176991,-3.10862222264725,-14.932012168585,-3.75664345235849,-4.35033506177015,-4.53320575354577,-1.32810942496711,-4.07461223874976,-3.75854030548102,-8.82988250929015,
SRAM04_04,HC_S002_PD_L_IDLIN,R[648],R[648],,-1e+32,1e+32,-1e+32,1e+32,12.8977511267635,23.6639470593293,18.9544815507761,-114.477497808589,133.431979359365,-114.477497808589,16.3265899806935,17.6996418278275,14.9251985032636,17.7702949763837,16.8924347689044,16.7410834453563,16.7782594310436,18.5607916174978,16.6338363593736,17.7140991555948,17.4791581915014,17.9816348222908,18.3864212240242,16.9645336502373,17.0502825020726,17.7261156358169,17.8782367651292,13.925271445776,15.7613970105439,17.086275615488,17.6998483610813,18.8444181022413,18.9544815507761,16.5721955709841,16.9279772643115,15.9713713657009,17.8730171065327,16.4728530758975,17.5882640767684,17.1217993351448,
SRAM04_04,HC_S002_PD_L_IDSAT,R[649],R[649],,-1e+32,1e+32,-1e+32,1e+32,57.8939059655028,4.37556418479746,67.5243222823754,45.710496309956,21.8138259724194,67.5243222823754,55.2123644862628,57.9742758839862,49.435784393203,58.5385205956087,56.7432528400114,58.4998052823063,57.0343687142862,64.5854507353427,55.6326565756302,59.0085868341347,58.2991503098216,58.8001399823966,65.0455658991595,53.6889488263523,56.9845757895151,59.5794405614131,60.1732756385859,45.710496309956,56.0959823692116,59.3083019390072,58.0116393531772,63.7148631275791,63.5276139425328,55.2710195002089,58.0046736008808,56.4507851216251,59.9958273233475,52.0636191409299,57.7801548247068,56.0156227470319,
SRAM04_04,HC_S002_PD_L_IDINV,R[650],R[650],,-1e+32,1e+32,-1e+32,1e+32,-4471545.66265935,24897167.7212331,210.178973215113,-138621445.507765,138621655.686738,-138621445.507765,153.363974856372,92.3761892957092,161.549563397101,167.244194761699,156.910732916207,17.4118395352731,184.108029064435,139.879563428255,174.849999604824,118.596397535624,115.90575993736,97.9502271469399,126.157330373775,46.22933142754,175.089690898061,0.519589862952754,18.1143402934115,44.9969044241776,210.178973215113,90.7867854861861,143.693496884373,174.124755824428,-0.424201268118209,173.353331272247,135.645328858879,161.264626165514,20.1880261410678,109.945822843351,162.940034651238,157.014686394397,
SRAM04_04,HC_S002_PD_L_IDINV,R[651],R[651],,-1e+32,1e+32,-1e+32,1e+32,7064526.94313552,39333583.5456463,219000131.518471,4.63652691080341,219000126.881944,219000131.518471,6.64961642985494,7.17044005772206,4.63652691080341,5.67231984762363,5.41604118284337,5.10016555151836,7.56572367079688,6.11687340867886,6.07540141349193,5.91000519553296,6.11286905454167,6.16136623242544,7.2236441080127,12.2747270497559,7.81020002864647,5.90490022943993,5.94096283395031,5.03478451788655,10.5745860025724,5.26069097614086,7.37290582304462,6.80136037610641,5.73362627529128,6.59535860215977,6.45361383261345,5.37948681554421,5.76999330438519,8.05343527088628,12.9796572988312,5.96744777271735,
